date,pctChg
2012-12-10,0.000000
2012-12-11,0.000000
2012-12-12,0.000000
2012-12-13,0.000000
2012-12-14,0.000000
2012-12-17,0.000000
2012-12-18,0.000000
2012-12-19,0.000000
2012-12-20,0.000000
2012-12-21,0.000000
2012-12-24,0.000000
2012-12-25,0.000000
2012-12-26,0.000000
2012-12-27,0.000000
2012-12-28,0.000000
2012-12-31,10.009800
2013-01-04,-0.178400
2013-01-07,2.323500
2013-01-08,2.882100
2013-01-09,1.018700
2013-01-10,-1.092400
2013-01-11,-2.124000
2013-01-14,3.819400
2013-01-15,4.682300
2013-01-16,-0.319500
2013-01-17,-0.560900
2013-01-18,3.223200
2013-01-21,-0.702600
2013-01-22,0.786200
2013-01-23,-0.858000
2013-01-24,-1.337500
2013-01-25,-2.711300
2013-01-28,2.950800
2013-01-29,1.672000
2013-01-30,4.541900
2013-01-31,1.048700
2013-02-01,2.668600
2013-02-04,-7.653400
2013-02-05,3.440200
2013-02-06,4.232800
2013-02-07,-1.812900
2013-02-08,1.477100
2013-02-18,-1.018900
2013-02-19,-2.867600
2013-02-20,-1.589700
2013-02-21,-0.461500
2013-02-22,0.772800
2013-02-25,0.920200
2013-02-26,-1.823700
2013-02-27,-4.257000
2013-02-28,0.080800
2013-03-01,1.292400
2013-03-04,-3.110000
2013-03-05,1.316900
2013-03-06,4.792900
2013-03-07,-0.232600
2013-03-08,-3.574200
2013-03-11,-0.805800
2013-03-12,-3.086900
2013-03-13,-2.933800
2013-03-14,-0.431800
2013-03-15,-1.127500
2013-03-18,-3.859600
2013-03-19,-0.638700
2013-03-20,3.030300
2013-03-21,3.921600
2013-03-22,0.171500
2013-03-25,-0.342500
2013-03-26,-4.123700
2013-03-27,5.645200
2013-03-28,-0.169600
2013-03-29,-1.274400
2013-04-01,0.688500
2013-04-02,0.256400
2013-04-03,-2.642800
2013-04-08,-2.101600
2013-04-09,0.805000
2013-04-10,-0.532400
2013-04-11,-2.230200
2013-04-12,-1.459853
2013-04-15,1.018500
2013-04-16,1.283230
2013-04-17,3.167400
2013-04-18,-0.175400
2013-04-19,2.196836
2013-04-22,1.547700
2013-04-23,-1.439500
2013-04-24,6.357400
2013-04-25,-0.323100
2013-04-26,-2.917347
2013-05-02,4.173600
2013-05-03,1.121798
2013-05-06,2.218700
2013-05-07,0.155000
2013-05-08,0.774000
2013-05-09,-0.691200
2013-05-10,3.325600
2013-05-13,-0.074900
2013-05-14,-1.056600
2013-05-15,-0.152600
2013-05-16,2.062600
2013-05-17,2.395200
2013-05-20,1.242700
2013-05-21,0.649814
2013-05-22,-3.299900
2013-05-23,-1.038600
2013-05-24,0.899600
2013-05-27,1.857400
2013-05-28,-0.583500
2013-05-29,-2.127700
2013-05-30,0.974500
2013-05-31,-1.262064
2013-06-03,-1.503800
2013-06-04,1.526700
2013-06-05,0.751900
2013-06-06,-3.507500
2013-06-07,-1.314800
2013-06-13,-6.348000
2013-06-14,1.924700
2013-06-17,-2.545200
2013-06-18,2.948600
2013-06-19,-0.491000
2013-06-20,0.082200
2013-06-21,1.889900
2013-06-24,-2.983900
2013-06-25,-1.828800
2013-06-26,2.878900
2013-06-27,-0.246900
2013-06-28,3.135300
2013-07-01,3.680000
2013-07-02,6.481500
2013-07-03,1.304300
2013-07-04,-2.002900
2013-07-05,-0.073000
2013-07-08,-6.355000
2013-07-09,1.950100
2013-07-10,1.300700
2013-07-11,3.549800
2013-07-12,-1.677600
2013-07-15,4.970300
2013-07-16,1.625400
2013-07-17,7.232300
2013-07-18,4.020800
2013-07-19,2.556100
2013-07-22,1.884500
2013-07-23,-0.119300
2013-07-24,1.493400
2013-07-25,-5.002900
2013-07-26,0.619600
2013-07-29,-2.586200
2013-07-30,-1.643500
2013-07-31,4.627200
2013-08-01,4.422600
2013-08-02,1.882400
2013-08-05,-0.750600
2013-08-06,0.349000
2013-08-07,-2.029000
2013-08-08,-0.059200
2013-08-09,1.184100
2013-08-12,-3.335300
2013-08-13,-1.634400
2013-08-14,2.892300
2013-08-15,0.538300
2013-08-16,-6.186800
2013-08-19,4.502200
2013-08-20,7.524300
2013-08-21,0.225700
2013-08-22,0.732000
2013-08-23,-1.341500
2013-08-26,3.342800
2013-08-27,0.164500
2013-08-28,-1.642000
2013-08-29,-2.337200
2013-08-30,0.114000
2013-09-02,4.894700
2013-09-03,2.984300
2013-09-04,3.055800
2013-09-05,-0.357900
2013-09-06,-0.820900
2013-09-09,4.035200
2013-09-10,-0.348100
2013-09-11,0.449100
2013-09-12,0.298100
2013-09-13,-0.742900
2013-09-16,-0.698600
2013-09-17,0.753800
2013-09-18,-0.698300
2013-09-23,-0.100500
2013-09-24,0.553000
2013-09-25,-0.200000
2013-09-26,5.010000
2013-09-27,0.429400
2013-09-30,2.422800
2013-10-08,1.530600
2013-10-09,1.279100
2013-10-10,-1.578700
2013-10-11,-1.741500
2013-10-14,2.098900
2013-10-15,-0.182700
2013-10-16,-2.196800
2013-10-17,-0.842300
2013-10-18,-0.377500
2013-10-21,2.794900
2013-10-22,-3.917100
2013-10-23,-5.419700
2013-10-24,1.521300
2013-10-25,-3.546500
2013-10-28,0.258900
2013-10-29,1.084700
2013-10-30,0.715400
2013-10-31,-0.101500
2013-11-01,-6.145300
2013-11-04,1.082300
2013-11-05,0.214100
2013-11-06,4.220100
2013-11-07,-3.177900
2013-11-08,-0.158800
2013-11-11,0.212100
